Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Event_Group,C_Event,ID
Track,100 Meters,00:33.0,00:34.0,,T46,U14,Female,DS,,2/7/2016,TrackT46U14Female100 Meters,Track100 MetersT46,Track100 MetersT46U14Female
Track,100 Meters,00:27.0,00:28.0,,T46,U11,Male,DS,,2/7/2016,TrackT46U11Male100 Meters,Track100 MetersT46,Track100 MetersT46U11Male
Track,100 Meters,00:35.0,00:37.0,,T46,U11,Female,DS,,2/7/2016,TrackT46U11Female100 Meters,Track100 MetersT46,Track100 MetersT46U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,M60,Male,DS,1/27/2014,1/27/2014,TrackT46M60Male100 Meters,Track100 MetersT46,Track100 MetersT46M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,M60,Female,DS,1/27/2014,1/27/2014,TrackT46M60Female100 Meters,Track100 MetersT46,Track100 MetersT46M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,M50,Male,DS,1/27/2014,1/27/2014,TrackT46M50Male100 Meters,Track100 MetersT46,Track100 MetersT46M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,M50,Female,DS,1/27/2014,1/27/2014,TrackT46M50Female100 Meters,Track100 MetersT46,Track100 MetersT46M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,M35,Male,DS,1/27/2014,1/27/2014,TrackT46M35Male100 Meters,Track100 MetersT46,Track100 MetersT46M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,M35,Female,DS,1/27/2014,1/27/2014,TrackT46M35Female100 Meters,Track100 MetersT46,Track100 MetersT46M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,Adults,Male,DS,2/26/2003,2/3/2012,TrackT46AdultsMale100 Meters,Track100 MetersT46,Track100 MetersT46AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T46,Adults,Female,DS,1/31/2012,2/3/2012,TrackT46AdultsFemale100 Meters,Track100 MetersT46,Track100 MetersT46AdultsFemale
Track,100 Meters,00:18.0,00:19.0,,T45,U23,Male,DS,,2/7/2016,TrackT45U23Male100 Meters,Track100 MetersT45,Track100 MetersT45U23Male
Track,100 Meters,00:23.0,00:25.0,,T45,U23,Female,DS,,2/7/2016,TrackT45U23Female100 Meters,Track100 MetersT45,Track100 MetersT45U23Female
Track,100 Meters,00:20.0,00:21.0,,T45,U20,Male,DS,,2/7/2016,TrackT45U20Male100 Meters,Track100 MetersT45,Track100 MetersT45U20Male
Track,100 Meters,00:26.0,00:27.0,,T45,U20,Female,DS,,2/7/2016,TrackT45U20Female100 Meters,Track100 MetersT45,Track100 MetersT45U20Female
Track,100 Meters,00:23.0,00:24.0,,T45,U17,Male,DS,,11/25/2018,TrackT45U17Male100 Meters,Track100 MetersT45,Track100 MetersT45U17Male
Track,100 Meters,00:30.0,00:32.0,,T45,U17,Female,DS,,2/7/2016,TrackT45U17Female100 Meters,Track100 MetersT45,Track100 MetersT45U17Female
Track,100 Meters,00:25.0,00:26.0,,T45,U14,Male,DS,,2/7/2016,TrackT45U14Male100 Meters,Track100 MetersT45,Track100 MetersT45U14Male
Track,100 Meters,00:33.0,00:34.0,,T45,U14,Female,DS,,2/7/2016,TrackT45U14Female100 Meters,Track100 MetersT45,Track100 MetersT45U14Female
Track,100 Meters,00:27.0,00:28.0,,T45,U11,Male,DS,,2/7/2016,TrackT45U11Male100 Meters,Track100 MetersT45,Track100 MetersT45U11Male
Track,100 Meters,00:35.0,00:37.0,,T45,U11,Female,DS,,2/7/2016,TrackT45U11Female100 Meters,Track100 MetersT45,Track100 MetersT45U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,M60,Male,DS,1/27/2014,1/27/2014,TrackT45M60Male100 Meters,Track100 MetersT45,Track100 MetersT45M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,M60,Female,DS,1/27/2014,1/27/2014,TrackT45M60Female100 Meters,Track100 MetersT45,Track100 MetersT45M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,M50,Male,DS,1/27/2014,1/27/2014,TrackT45M50Male100 Meters,Track100 MetersT45,Track100 MetersT45M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,M50,Female,DS,1/27/2014,1/27/2014,TrackT45M50Female100 Meters,Track100 MetersT45,Track100 MetersT45M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,M35,Male,DS,1/27/2014,1/27/2014,TrackT45M35Male100 Meters,Track100 MetersT45,Track100 MetersT45M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,M35,Female,DS,1/27/2014,1/27/2014,TrackT45M35Female100 Meters,Track100 MetersT45,Track100 MetersT45M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,Adults,Male,DS,1/31/2012,2/3/2012,TrackT45AdultsMale100 Meters,Track100 MetersT45,Track100 MetersT45AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T45,Adults,Female,DS,1/31/2012,2/3/2012,TrackT45AdultsFemale100 Meters,Track100 MetersT45,Track100 MetersT45AdultsFemale
Track,100 Meters,00:15.0,00:15.0,,T44,U23,Male,DS,,2/4/2017,TrackT44U23Male100 Meters,Track100 MetersT44,Track100 MetersT44U23Male
Track,100 Meters,00:21.0,00:22.0,,T44,U23,Female,DS,,2/4/2017,TrackT44U23Female100 Meters,Track100 MetersT44,Track100 MetersT44U23Female
Track,100 Meters,00:17.0,00:18.0,,T44,U20,Male,DS,,2/4/2017,TrackT44U20Male100 Meters,Track100 MetersT44,Track100 MetersT44U20Male
Track,100 Meters,00:23.0,00:24.0,,T44,U20,Female,DS,,2/4/2017,TrackT44U20Female100 Meters,Track100 MetersT44,Track100 MetersT44U20Female
Track,100 Meters,00:26.0,00:27.0,,T44,U17,Male,DS,,11/25/2018,TrackT44U17Male100 Meters,Track100 MetersT44,Track100 MetersT44U17Male
Track,100 Meters,00:33.0,00:35.0,,T44,U17,Female,DS,,2/4/2017,TrackT44U17Female100 Meters,Track100 MetersT44,Track100 MetersT44U17Female
Track,100 Meters,00:23.0,00:24.0,,T44,U14,Male,DS,,2/4/2017,TrackT44U14Male100 Meters,Track100 MetersT44,Track100 MetersT44U14Male
Track,100 Meters,00:31.0,00:32.0,,T44,U14,Female,DS,,2/4/2017,TrackT44U14Female100 Meters,Track100 MetersT44,Track100 MetersT44U14Female
Track,100 Meters,00:25.0,00:26.0,,T44,U11,Male,DS,,2/4/2017,TrackT44U11Male100 Meters,Track100 MetersT44,Track100 MetersT44U11Male
Track,100 Meters,00:33.0,00:34.0,,T44,U11,Female,DS,,2/4/2017,TrackT44U11Female100 Meters,Track100 MetersT44,Track100 MetersT44U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,M60,Male,DS,1/27/2014,1/27/2014,TrackT44M60Male100 Meters,Track100 MetersT44,Track100 MetersT44M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,M60,Female,DS,1/27/2014,1/27/2014,TrackT44M60Female100 Meters,Track100 MetersT44,Track100 MetersT44M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,M50,Male,DS,1/27/2014,1/27/2014,TrackT44M50Male100 Meters,Track100 MetersT44,Track100 MetersT44M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,M50,Female,DS,1/27/2014,1/27/2014,TrackT44M50Female100 Meters,Track100 MetersT44,Track100 MetersT44M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,M35,Male,DS,1/27/2014,1/27/2014,TrackT44M35Male100 Meters,Track100 MetersT44,Track100 MetersT44M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,M35,Female,DS,1/27/2014,1/27/2014,TrackT44M35Female100 Meters,Track100 MetersT44,Track100 MetersT44M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,Adults,Male,DS,1/31/2012,2/3/2012,TrackT44AdultsMale100 Meters,Track100 MetersT44,Track100 MetersT44AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T44,Adults,Female,DS,1/31/2012,2/3/2012,TrackT44AdultsFemale100 Meters,Track100 MetersT44,Track100 MetersT44AdultsFemale
Track,100 Meters,00:20.0,00:21.0,,T43,U23,Male,DS,,2/7/2016,TrackT43U23Male100 Meters,Track100 MetersT43,Track100 MetersT43U23Male
Track,100 Meters,00:26.0,00:27.0,,T43,U23,Female,DS,,2/7/2016,TrackT43U23Female100 Meters,Track100 MetersT43,Track100 MetersT43U23Female
Track,100 Meters,00:22.0,00:23.0,,T43,U20,Male,DS,,2/7/2016,TrackT43U20Male100 Meters,Track100 MetersT43,Track100 MetersT43U20Male
Track,100 Meters,00:28.0,00:29.0,,T43,U20,Female,DS,,2/7/2016,TrackT43U20Female100 Meters,Track100 MetersT43,Track100 MetersT43U20Female
Track,100 Meters,00:26.0,00:27.0,,T43,U17,Male,DS,,11/25/2018,TrackT43U17Male100 Meters,Track100 MetersT43,Track100 MetersT43U17Male
Track,100 Meters,00:33.0,00:35.0,,T43,U17,Female,DS,,2/7/2016,TrackT43U17Female100 Meters,Track100 MetersT43,Track100 MetersT43U17Female
Track,100 Meters,00:28.0,00:30.0,,T43,U14,Male,DS,,2/7/2016,TrackT43U14Male100 Meters,Track100 MetersT43,Track100 MetersT43U14Male
Track,100 Meters,00:36.0,00:37.0,,T43,U14,Female,DS,,2/7/2016,TrackT43U14Female100 Meters,Track100 MetersT43,Track100 MetersT43U14Female
Track,100 Meters,00:30.0,00:32.0,,T43,U11,Male,DS,,2/7/2016,TrackT43U11Male100 Meters,Track100 MetersT43,Track100 MetersT43U11Male
Track,100 Meters,00:38.0,00:40.0,,T43,U11,Female,DS,,2/7/2016,TrackT43U11Female100 Meters,Track100 MetersT43,Track100 MetersT43U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,M60,Male,DS,1/27/2014,1/27/2014,TrackT43M60Male100 Meters,Track100 MetersT43,Track100 MetersT43M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,M60,Female,DS,1/27/2014,1/27/2014,TrackT43M60Female100 Meters,Track100 MetersT43,Track100 MetersT43M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,M50,Male,DS,1/27/2014,1/27/2014,TrackT43M50Male100 Meters,Track100 MetersT43,Track100 MetersT43M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,M50,Female,DS,1/27/2014,1/27/2014,TrackT43M50Female100 Meters,Track100 MetersT43,Track100 MetersT43M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,M35,Male,DS,1/27/2014,1/27/2014,TrackT43M35Male100 Meters,Track100 MetersT43,Track100 MetersT43M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,M35,Female,DS,1/27/2014,1/27/2014,TrackT43M35Female100 Meters,Track100 MetersT43,Track100 MetersT43M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,Adults,Male,DS,1/31/2012,2/3/2012,TrackT43AdultsMale100 Meters,Track100 MetersT43,Track100 MetersT43AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T43,Adults,Female,DS,1/31/2012,2/3/2012,TrackT43AdultsFemale100 Meters,Track100 MetersT43,Track100 MetersT43AdultsFemale
Track,100 Meters,00:24.0,00:26.0,,T42,U23,Male,DS,,2/7/2016,TrackT42U23Male100 Meters,Track100 MetersT42,Track100 MetersT42U23Male
Track,100 Meters,00:30.0,00:32.0,,T42,U23,Female,DS,,2/7/2016,TrackT42U23Female100 Meters,Track100 MetersT42,Track100 MetersT42U23Female
Track,100 Meters,00:27.0,00:28.0,,T42,U20,Male,DS,,2/7/2016,TrackT42U20Male100 Meters,Track100 MetersT42,Track100 MetersT42U20Male
Track,100 Meters,00:33.0,00:35.0,,T42,U20,Female,DS,,2/7/2016,TrackT42U20Female100 Meters,Track100 MetersT42,Track100 MetersT42U20Female
Track,100 Meters,00:32.0,00:33.0,,T42,U17,Male,DS,,11/25/2018,TrackT42U17Male100 Meters,Track100 MetersT42,Track100 MetersT42U17Male
Track,100 Meters,00:39.0,00:41.0,,T42,U17,Female,DS,,2/7/2016,TrackT42U17Female100 Meters,Track100 MetersT42,Track100 MetersT42U17Female
Track,100 Meters,00:34.0,00:36.0,,T42,U14,Male,DS,,2/7/2016,TrackT42U14Male100 Meters,Track100 MetersT42,Track100 MetersT42U14Male
Track,100 Meters,00:42.0,00:44.0,,T42,U14,Female,DS,,2/7/2016,TrackT42U14Female100 Meters,Track100 MetersT42,Track100 MetersT42U14Female
Track,100 Meters,00:37.0,00:38.0,,T42,U11,Male,DS,,2/7/2016,TrackT42U11Male100 Meters,Track100 MetersT42,Track100 MetersT42U11Male
Track,100 Meters,00:45.0,00:47.0,,T42,U11,Female,DS,,2/7/2016,TrackT42U11Female100 Meters,Track100 MetersT42,Track100 MetersT42U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,M60,Male,DA,1/27/2014,1/27/2014,TrackT42M60Male100 Meters,Track100 MetersT42,Track100 MetersT42M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,M60,Female,DA,1/27/2014,1/27/2014,TrackT42M60Female100 Meters,Track100 MetersT42,Track100 MetersT42M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,M50,Male,DS,1/27/2014,1/27/2014,TrackT42M50Male100 Meters,Track100 MetersT42,Track100 MetersT42M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,M50,Female,DS,1/27/2014,1/27/2014,TrackT42M50Female100 Meters,Track100 MetersT42,Track100 MetersT42M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,M35,Male,DS,1/27/2014,1/27/2014,TrackT42M35Male100 Meters,Track100 MetersT42,Track100 MetersT42M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,M35,Female,DS,1/27/2014,1/27/2014,TrackT42M35Female100 Meters,Track100 MetersT42,Track100 MetersT42M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,Adults,Male,DS,1/31/2012,2/3/2012,TrackT42AdultsMale100 Meters,Track100 MetersT42,Track100 MetersT42AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T42,Adults,Female,DS,1/31/2012,2/3/2012,TrackT42AdultsFemale100 Meters,Track100 MetersT42,Track100 MetersT42AdultsFemale
Track,100 Meters,00:22.0,00:23.0,,T41,U23,Male,DA,,2/7/2016,TrackT41U23Male100 Meters,Track100 MetersT41,Track100 MetersT41U23Male
Track,100 Meters,00:23.0,00:24.0,,T41,U23,Female,DA,,2/7/2016,TrackT41U23Female100 Meters,Track100 MetersT41,Track100 MetersT41U23Female
Track,100 Meters,00:24.0,00:25.0,,T41,U20,Male,DA,,2/7/2016,TrackT41U20Male100 Meters,Track100 MetersT41,Track100 MetersT41U20Male
Track,100 Meters,00:25.0,00:26.0,,T41,U20,Female,DA,,2/7/2016,TrackT41U20Female100 Meters,Track100 MetersT41,Track100 MetersT41U20Female
Track,100 Meters,00:28.0,00:29.0,,T41,U17,Male,DA,,11/25/2018,TrackT41U17Male100 Meters,Track100 MetersT41,Track100 MetersT41U17Male
Track,100 Meters,00:29.0,00:31.0,,T41,U17,Female,DA,,2/7/2016,TrackT41U17Female100 Meters,Track100 MetersT41,Track100 MetersT41U17Female
Track,100 Meters,00:30.0,00:32.0,,T41,U14,Male,BA,,2/7/2016,TrackT41U14Male100 Meters,Track100 MetersT41,Track100 MetersT41U14Male
Track,100 Meters,00:32.0,00:33.0,,T41,U14,Female,DA,,2/7/2016,TrackT41U14Female100 Meters,Track100 MetersT41,Track100 MetersT41U14Female
Track,100 Meters,00:33.0,00:35.0,,T41,U11,Male,DS,,2/7/2016,TrackT41U11Male100 Meters,Track100 MetersT41,Track100 MetersT41U11Male
Track,100 Meters,00:35.0,00:37.0,,T41,U11,Female,DA,,2/7/2016,TrackT41U11Female100 Meters,Track100 MetersT41,Track100 MetersT41U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,M60,Male,DA,1/27/2014,1/27/2014,TrackT41M60Male100 Meters,Track100 MetersT41,Track100 MetersT41M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,M60,Female,DA,1/27/2014,1/27/2014,TrackT41M60Female100 Meters,Track100 MetersT41,Track100 MetersT41M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,M50,Male,DA,1/27/2014,1/27/2014,TrackT41M50Male100 Meters,Track100 MetersT41,Track100 MetersT41M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,M50,Female,DA,1/27/2014,1/27/2014,TrackT41M50Female100 Meters,Track100 MetersT41,Track100 MetersT41M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,M35,Male,DA,1/27/2014,1/27/2014,TrackT41M35Male100 Meters,Track100 MetersT41,Track100 MetersT41M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,M35,Female,DA,1/27/2014,1/27/2014,TrackT41M35Female100 Meters,Track100 MetersT41,Track100 MetersT41M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,Adults,Male,DA,1/31/2012,2/3/2012,TrackT41AdultsMale100 Meters,Track100 MetersT41,Track100 MetersT41AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T41,Adults,Female,DA,1/31/2012,2/3/2012,TrackT41AdultsFemale100 Meters,Track100 MetersT41,Track100 MetersT41AdultsFemale
Track,100 Meters,00:22.0,00:23.0,,T40,U23,Male,DA,,2/7/2016,TrackT40U23Male100 Meters,Track100 MetersT40,Track100 MetersT40U23Male
Track,100 Meters,00:23.0,00:24.0,,T40,U23,Female,DA,,2/7/2016,TrackT40U23Female100 Meters,Track100 MetersT40,Track100 MetersT40U23Female
Track,100 Meters,00:24.0,00:25.0,,T40,U20,Male,DA,,2/7/2016,TrackT40U20Male100 Meters,Track100 MetersT40,Track100 MetersT40U20Male
Track,100 Meters,00:25.0,00:26.0,,T40,U20,Female,DA,,2/7/2016,TrackT40U20Female100 Meters,Track100 MetersT40,Track100 MetersT40U20Female
Track,100 Meters,00:28.0,00:29.0,,T40,U17,Male,DA,,11/25/2018,TrackT40U17Male100 Meters,Track100 MetersT40,Track100 MetersT40U17Male
Track,100 Meters,00:29.0,00:31.0,,T40,U17,Female,DA,,2/7/2016,TrackT40U17Female100 Meters,Track100 MetersT40,Track100 MetersT40U17Female
Track,100 Meters,00:30.0,00:32.0,,T40,U14,Male,BA,,2/7/2016,TrackT40U14Male100 Meters,Track100 MetersT40,Track100 MetersT40U14Male
Track,100 Meters,00:32.0,00:33.0,,T40,U14,Female,DA,,2/7/2016,TrackT40U14Female100 Meters,Track100 MetersT40,Track100 MetersT40U14Female
Track,100 Meters,00:33.0,00:35.0,,T40,U11,Male,DA,,2/7/2016,TrackT40U11Male100 Meters,Track100 MetersT40,Track100 MetersT40U11Male
Track,100 Meters,00:35.0,00:37.0,,T40,U11,Female,DA,,2/7/2016,TrackT40U11Female100 Meters,Track100 MetersT40,Track100 MetersT40U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,M60,Male,DA,1/27/2014,1/27/2014,TrackT40M60Male100 Meters,Track100 MetersT40,Track100 MetersT40M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,M60,Female,DA,1/27/2014,1/27/2014,TrackT40M60Female100 Meters,Track100 MetersT40,Track100 MetersT40M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,M50,Male,DA,1/27/2014,1/27/2014,TrackT40M50Male100 Meters,Track100 MetersT40,Track100 MetersT40M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,M50,Female,DA,1/27/2014,1/27/2014,TrackT40M50Female100 Meters,Track100 MetersT40,Track100 MetersT40M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,M35,Male,DA,1/27/2014,1/27/2014,TrackT40M35Male100 Meters,Track100 MetersT40,Track100 MetersT40M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,M35,Female,DA,1/27/2014,1/27/2014,TrackT40M35Female100 Meters,Track100 MetersT40,Track100 MetersT40M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,Adults,Male,DA,1/31/2012,2/3/2012,TrackT40AdultsMale100 Meters,Track100 MetersT40,Track100 MetersT40AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T40,Adults,Female,DA,1/31/2012,2/3/2012,TrackT40AdultsFemale100 Meters,Track100 MetersT40,Track100 MetersT40AdultsFemale
Track,100 Meters,00:20.0,00:20.0,,T38,U23,Male,CP,,2/7/2016,TrackT38U23Male100 Meters,Track100 MetersT38,Track100 MetersT38U23Male
Track,100 Meters,00:25.0,00:26.0,,T38,U23,Female,CP,,2/7/2016,TrackT38U23Female100 Meters,Track100 MetersT38,Track100 MetersT38U23Female
Track,100 Meters,00:21.0,00:23.0,,T38,U20,Male,CP,,2/7/2016,TrackT38U20Male100 Meters,Track100 MetersT38,Track100 MetersT38U20Male
Track,100 Meters,00:27.0,00:29.0,,T38,U20,Female,CP,,2/7/2016,TrackT38U20Female100 Meters,Track100 MetersT38,Track100 MetersT38U20Female
Track,100 Meters,00:25.0,00:27.0,,T38,U17,Male,CP,,11/25/2018,TrackT38U17Male100 Meters,Track100 MetersT38,Track100 MetersT38U17Male
Track,100 Meters,00:32.0,00:34.0,,T38,U17,Female,CP,,2/7/2016,TrackT38U17Female100 Meters,Track100 MetersT38,Track100 MetersT38U17Female
Track,100 Meters,00:27.0,00:29.0,,T38,U14,Male,CP,,2/7/2016,TrackT38U14Male100 Meters,Track100 MetersT38,Track100 MetersT38U14Male
Track,100 Meters,00:35.0,00:36.0,,T38,U14,Female,CP,,2/7/2016,TrackT38U14Female100 Meters,Track100 MetersT38,Track100 MetersT38U14Female
Track,100 Meters,00:29.0,00:31.0,,T38,U11,Male,CP,,2/7/2016,TrackT38U11Male100 Meters,Track100 MetersT38,Track100 MetersT38U11Male
Track,100 Meters,00:37.0,00:39.0,,T38,U11,Female,CP,,2/7/2016,TrackT38U11Female100 Meters,Track100 MetersT38,Track100 MetersT38U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,M60,Male,CP,1/27/2014,1/27/2014,TrackT38M60Male100 Meters,Track100 MetersT38,Track100 MetersT38M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,M60,Female,CP,1/27/2014,1/27/2014,TrackT38M60Female100 Meters,Track100 MetersT38,Track100 MetersT38M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,M50,Male,CP,1/27/2014,1/27/2014,TrackT38M50Male100 Meters,Track100 MetersT38,Track100 MetersT38M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,M50,Female,CP,1/27/2014,1/27/2014,TrackT38M50Female100 Meters,Track100 MetersT38,Track100 MetersT38M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,M35,Male,CP,1/27/2014,1/27/2014,TrackT38M35Male100 Meters,Track100 MetersT38,Track100 MetersT38M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,M35,Female,CP,1/27/2014,1/27/2014,TrackT38M35Female100 Meters,Track100 MetersT38,Track100 MetersT38M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,Adults,Male,CP,6/19/2004,2/3/2012,TrackT38AdultsMale100 Meters,Track100 MetersT38,Track100 MetersT38AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T38,Adults,Female,CP,6/19/2004,2/3/2012,TrackT38AdultsFemale100 Meters,Track100 MetersT38,Track100 MetersT38AdultsFemale
Track,100 Meters,00:20.0,00:21.0,,T37,U23,Male,CP,,2/7/2016,TrackT37U23Male100 Meters,Track100 MetersT37,Track100 MetersT37U23Male
Track,100 Meters,00:25.0,00:27.0,,T37,U23,Female,CP,,2/7/2016,TrackT37U23Female100 Meters,Track100 MetersT37,Track100 MetersT37U23Female
Track,100 Meters,00:22.0,00:23.0,,T37,U20,Male,CP,,2/7/2016,TrackT37U20Male100 Meters,Track100 MetersT37,Track100 MetersT37U20Male
Track,100 Meters,00:28.0,00:29.0,,T37,U20,Female,CP,,2/7/2016,TrackT37U20Female100 Meters,Track100 MetersT37,Track100 MetersT37U20Female
Track,100 Meters,00:26.0,00:27.0,,T37,U17,Male,CP,,11/25/2018,TrackT37U17Male100 Meters,Track100 MetersT37,Track100 MetersT37U17Male
Track,100 Meters,00:33.0,00:34.0,,T37,U17,Female,CP,,2/7/2016,TrackT37U17Female100 Meters,Track100 MetersT37,Track100 MetersT37U17Female
Track,100 Meters,00:28.0,00:29.0,,T37,U14,Male,CP,,2/7/2016,TrackT37U14Male100 Meters,Track100 MetersT37,Track100 MetersT37U14Male
Track,100 Meters,00:35.0,00:37.0,,T37,U14,Female,CP,,2/7/2016,TrackT37U14Female100 Meters,Track100 MetersT37,Track100 MetersT37U14Female
Track,100 Meters,00:29.0,00:31.0,,T37,U11,Male,CP,,2/7/2016,TrackT37U11Male100 Meters,Track100 MetersT37,Track100 MetersT37U11Male
Track,100 Meters,00:38.0,00:40.0,,T37,U11,Female,CP,,2/7/2016,TrackT37U11Female100 Meters,Track100 MetersT37,Track100 MetersT37U11Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,M60,Male,CP,1/27/2014,1/27/2014,TrackT37M60Male100 Meters,Track100 MetersT37,Track100 MetersT37M60Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,M60,Female,CP,1/27/2014,1/27/2014,TrackT37M60Female100 Meters,Track100 MetersT37,Track100 MetersT37M60Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,M50,Male,CP,1/27/2014,1/27/2014,TrackT37M50Male100 Meters,Track100 MetersT37,Track100 MetersT37M50Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,M50,Female,CP,1/27/2014,1/27/2014,TrackT37M50Female100 Meters,Track100 MetersT37,Track100 MetersT37M50Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,M35,Male,CP,1/27/2014,1/27/2014,TrackT37M35Male100 Meters,Track100 MetersT37,Track100 MetersT37M35Male
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,M35,Female,CP,1/27/2014,1/27/2014,TrackT37M35Female100 Meters,Track100 MetersT37,Track100 MetersT37M35Female
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,Adults,Male,CP,6/19/2004,2/3/2012,TrackT37AdultsMale100 Meters,Track100 MetersT37,Track100 MetersT37AdultsMale
Track,100 Meters,00:00.0,00:00.0,NoSD,T37,Adults,Female,CP,6/19/2004,2/3/2012,TrackT37AdultsFemale100 Meters,Track100 MetersT37,Track100 MetersT37AdultsFemale
Track,100 Meters,00:22.0,00:23.0,,T36,U23,Male,CP,,2/7/2016,TrackT36U23Male100 Meters,Track100 MetersT36,Track100 MetersT36U23Male
Track,100 Meters,00:28.0,00:29.0,,T36,U23,Female,CP,,2/7/2016,TrackT36U23Female100 Meters,Track100 MetersT36,Track100 MetersT36U23Female
Track,100 Meters,00:24.0,00:25.0,,T36,U20,Male,CP,,2/7/2016,TrackT36U20Male100 Meters,Track100 MetersT36,Track100 MetersT36U20Male
Track,100 Meters,00:31.0,00:32.0,,T36,U20,Female,CP,,2/7/2016,TrackT36U20Female100 Meters,Track100 MetersT36,Track100 MetersT36U20Female
Track,100 Meters,00:29.0,00:30.0,,T36,U17,Male,CP,,11/25/2018,TrackT36U17Male100 Meters,Track100 MetersT36,Track100 MetersT36U17Male
Track,100 Meters,00:36.0,00:38.0,,T36,U17,Female,CP,,2/7/2016,TrackT36U17Female100 Meters,Track100 MetersT36,Track100 MetersT36U17Female
